name,date,socket,category,speed,turbo,cpuCount,cores,logicals,l1_cache,l2_cache,l3_cache
Intel Atom N2800 @ 1.86GHz,2011-12-01,BGA559,Laptop,1860.0,0.0,1,2,2,32.0,512.0,0.0
Intel Atom N435 @ 1.33GHz,2011-10-01,Unknown,Unknown,1330.0,0.0,1,1,2,32.0,512.0,0.0
Intel Atom N450 @ 1.66GHz,2010-01-01,BGA559,Laptop,1660.0,0.0,1,1,2,32.0,512.0,0.0
Intel Atom N455 @ 1.66GHz,2010-08-01,BGA559,Laptop,1660.0,0.0,1,1,2,32.0,512.0,0.0
Intel Atom N470 @ 1.83GHz,2010-04-01,BGA559,Laptop,1830.0,0.0,1,1,2,32.0,512.0,0.0
Intel Atom N475 @ 1.83GHz,2010-09-01,BGA559,Laptop,1830.0,0.0,1,1,2,32.0,512.0,0.0
Intel Atom N550 @ 1.50GHz,2010-09-01,BGA559,Laptop,1500.0,0.0,1,2,2,32.0,512.0,0.0
Intel Atom N570 @ 1.66GHz,2011-04-01,BGA559,Laptop,1660.0,0.0,1,2,2,32.0,512.0,0.0
Intel Atom S1260 @ 2.00GHz,2013-05-01,FCBGA1283,Server,2000.0,0.0,1,2,2,32.0,1024.0,0.0
Intel Atom T5700 @ 1.70GHz,2018-07-01,Unknown,Laptop,1700.0,2400.0,1,4,1,32.0,512.0,0.0
Intel Atom x5-E3930 @ 1.30GHz,2017-02-01,BGA1296,Laptop,1300.0,1800.0,1,2,1,32.0,1024.0,0.0
Intel Atom x5-E8000 @ 1.04GHz,2016-04-01,FCBGA1170,Laptop,1040.0,2000.0,1,4,1,32.0,1024.0,0.0
Intel Atom x5-Z8300 @ 1.44GHz,2015-08-01,UTFCBGA592,"Laptop, Mobile/Embedded",1440.0,1840.0,1,4,1,32.0,2048.0,0.0
Intel Atom x5-Z8330 @ 1.44GHz,2016-08-01,Unknown,Laptop,1440.0,1920.0,1,4,1,32.0,2048.0,0.0
Intel Atom x5-Z8350 @ 1.44GHz,2016-05-01,UTFCBGA592,Laptop,1440.0,1920.0,1,4,1,32.0,2048.0,0.0
Intel Atom x5-Z8500 @ 1.44GHz,2015-08-01,UTFCBGA1380,Laptop,1440.0,2240.0,1,4,1,32.0,2048.0,0.0
Intel Atom x5-Z8550 @ 1.44GHz,2016-07-01,UTFCBGA1380,"Laptop, Mobile/Embedded",1440.0,2400.0,1,4,1,32.0,2048.0,0.0
Intel Atom x6211E @ 1.20GHz,2021-05-01,FCBGA1493,Mobile/Embedded,1200.0,3000.0,1,2,1,32.0,1024.0,0.0
Intel Atom x6211E @ 1.30GHz,2022-09-01,FCBGA1493,Mobile/Embedded,1300.0,3000.0,1,2,1,32.0,1024.0,0.0
Intel Atom x6413E @ 1.50GHz,2021-12-01,FCBGA1493,Mobile/Embedded,1500.0,3000.0,1,4,1,32.0,1024.0,0.0
Intel Atom x6425E @ 2.00GHz,2022-03-01,FCBGA1493,Mobile/Embedded,2000.0,3000.0,1,4,1,32.0,1024.0,0.0
Intel Atom x6425RE @ 1.90GHz,2022-03-01,FCBGA1493,Mobile/Embedded,1900.0,0.0,1,4,1,32.0,1024.0,0.0
Intel Atom x7-Z8700 @ 1.60GHz,2015-04-01,BGA1380,Laptop,1600.0,2400.0,1,4,1,32.0,2048.0,0.0
Intel Atom x7-Z8750 @ 1.60GHz,2017-03-01,UTFCBGA1380,Laptop,1600.0,2560.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z2760 @ 1.80GHz,2012-09-01,FC-MB4760,Laptop,1800.0,0.0,1,2,2,32.0,1024.0,0.0
Intel Atom Z3530 @ 1.33GHz,2022-07-01,FC-MB5T1064,Mobile/Embedded,1333.0,0.0,1,4,1,32.0,512.0,0.0
Intel Atom Z3560 @ 1.00GHz,2022-04-01,Unknown,Mobile/Embedded,1000.0,1833.0,1,4,1,32.0,512.0,0.0
Intel Atom Z3560 @ 1.83GHz,2021-10-01,Unknown,Mobile/Embedded,1833.0,0.0,1,4,1,32.0,512.0,0.0
Intel Atom Z3580 @ 1.33GHz,2015-07-01,Unknown,"Laptop, Mobile/Embedded",1330.0,2330.0,1,4,1,32.0,512.0,0.0
Intel Atom Z3735D @ 1.33GHz,2014-06-01,Unknown,Laptop,1330.0,1830.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3735E @ 1.33GHz,2014-06-01,UTFCBGA1380,Laptop,1330.0,1830.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3735F @ 1.33GHz,2014-08-01,UTFCBGA592,Laptop,1330.0,1830.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3735G @ 1.33GHz,2014-10-01,Unknown,Laptop,1330.0,1830.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3736F @ 1.33GHz,2014-10-01,UTFCBGA592,Laptop,1330.0,2160.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3740 @ 1.33GHz,2013-07-01,UTFCBGA1380,Laptop,1330.0,1860.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3740D @ 1.33GHz,2013-07-01,UTFCBGA1380,Laptop,1330.0,1860.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3745 @ 1.33GHz,2014-02-01,UTFCBGA1380,Laptop,1330.0,1860.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3745D @ 1.33GHz,2014-10-01,Unknown,Laptop,1330.0,1830.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3770 @ 1.46GHz,2013-12-01,UTFCBGA1380,Laptop,1460.0,2390.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3770D @ 1.49GHz,2014-05-01,BGA1380,Laptop,1490.0,2410.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3775 @ 1.46GHz,2014-07-01,UTFCBGA1380,Laptop,1460.0,2390.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3775D @ 1.49GHz,2015-01-01,UTFCBGA1380,Laptop,1490.0,2410.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z3795 @ 1.60GHz,2014-06-01,UTFCBGA1380,Laptop,1600.0,2390.0,1,4,1,32.0,2048.0,0.0
Intel Atom Z520 @ 1.33GHz,2009-05-01,BGA441,Laptop,1330.0,0.0,1,1,2,32.0,512.0,0.0
Intel Atom Z530 @ 1.60GHz,2009-03-01,BGA441,Laptop,1600.0,0.0,1,1,2,32.0,512.0,0.0
Intel Atom Z670 @ 1.50GHz,2011-06-01,BGA518,Laptop,1500.0,0.0,1,1,2,32.0,512.0,0.0
Intel Celeron 1.70GHz,2009-02-01,Unknown,Unknown,1700.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 1.80GHz,2009-03-01,PPGA478,Desktop,1800.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 1000M @ 1.80GHz,2013-03-01,FCPGA988,Laptop,1800.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1000MHz,2009-05-01,Unknown,Unknown,1000.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 1005M @ 1.90GHz,2013-07-01,FCPGA988,Laptop,1900.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1007U @ 1.50GHz,2013-02-01,FCBGA1023,Laptop,1500.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1017U @ 1.60GHz,2013-07-01,FCBGA1023,Laptop,1600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1019Y @ 1.00GHz,2014-05-01,FCBGA1023,Desktop,1000.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1020E @ 2.20GHz,2014-07-01," 	FCBGA1023, FCP",Laptop,2200.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1020M @ 2.10GHz,2019-12-01,FCPGA988,Laptop,2100.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1037U @ 1.80GHz,2013-07-01,FCBGA1023,Laptop,1800.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1047UE @ 1.40GHz,2014-02-01,FCBGA1023,Desktop,1400.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 1100MHz,2009-04-01,Unknown,Unknown,1100.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 1200MHz,2009-02-01,Unknown,Unknown,1200.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.00GHz,2009-02-01,PPGA478,Desktop,2000.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.13GHz,2009-01-01,Unknown,Unknown,2130.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.20GHz,2009-03-01,Unknown,Unknown,2200.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.26GHz,2009-03-01,Unknown,Unknown,2260.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.30GHz,2009-02-01,Unknown,Unknown,2300.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.50GHz,2009-01-01,Unknown,Unknown,2500.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.60GHz,2009-02-01,Unknown,Unknown,2600.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.66GHz,2009-02-01,Unknown,Unknown,2660.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.70GHz,2009-03-01,Unknown,Unknown,2700.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2.93GHz,2009-03-01,Unknown,Unknown,2930.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 2000E @ 2.20GHz,2017-01-01,FCBGA1364,Laptop,2200.0,0.0,1,2,1,32.0,512.0,0.0
Intel Celeron 2002E @ 1.50GHz,2018-11-01,FCBGA1364,Laptop,1500.0,0.0,1,2,1,32.0,512.0,0.0
Intel Celeron 215 @ 1.33GHz,2009-11-01,BGA479,Laptop,1330.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 220 @ 1.20GHz,2009-03-01,BGA479,Desktop,1200.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 2950M @ 2.00GHz,2014-04-01,FCPGA946,Laptop,2000.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 2955U @ 1.40GHz,2013-10-01,FCBGA1168,Laptop,1400.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 2957U @ 1.40GHz,2014-04-01,FCBGA1168,Laptop,1400.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 2961Y @ 1.10GHz,2015-02-01,Unknown,Laptop,1100.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 2970M @ 2.20GHz,2014-05-01,FCPGA946,Laptop,2200.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 2980U @ 1.60GHz,2014-09-01,FCBGA1168,Laptop,1600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 2981U @ 1.60GHz,2016-11-01,BGA1168,Laptop,1600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3.06GHz,2009-02-01,Unknown,Unknown,3060.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 3.20GHz,2009-03-01,Unknown,Unknown,3200.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 3.33GHz,2009-03-01,Unknown,Unknown,3330.0,0.0,1,1,1,8.0,256.0,0.0
Intel Celeron 3205U @ 1.50GHz,2015-04-01,FCBGA1168,Laptop,1500.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3215U @ 1.70GHz,2016-03-01,FCBGA1168,Laptop,1700.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3755U @ 1.70GHz,2015-01-01,FCBGA1168,Laptop,1700.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3765U @ 1.90GHz,2016-06-01,FCBGA1168,Laptop,1900.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3855U @ 1.60GHz,2016-03-01,FCBGA1356,Laptop,1600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3865U @ 1.80GHz,2017-06-01,BGA1356,Laptop,1800.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3867U @ 1.80GHz,2019-05-01,FCBGA1356,Laptop,1800.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3955U @ 2.00GHz,2016-02-01,FCBGA1356,Laptop,2000.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3965U @ 2.20GHz,2017-12-01,FCBGA1356,Laptop,2200.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 3965Y @ 1.50GHz,2018-04-01,FCBGA1515,Laptop,1500.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 420 @ 1.60GHz,2009-02-01,LGA775,Desktop,1600.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 4205U @ 1.80GHz,2019-05-01,FCBGA1528,Laptop,1800.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 430 @ 1.80GHz,2009-02-01,LGA775,Desktop,1800.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 4305U @ 2.20GHz,2021-12-01,FCBGA1528,Mobile/Embedded,2200.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 4305UE @ 2.00GHz,2019-12-01,FCBGA1528,"Laptop, Mobile/Embedded",2000.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 440 @ 2.00GHz,2009-03-01,LGA775,Desktop,2000.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 450 @ 2.20GHz,2009-03-01,LGA775,Desktop,2200.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 5205U @ 1.90GHz,2020-03-01,FCBGA1528,Laptop,1900.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 530 @ 1.73GHz,2009-03-01,PGA478,Laptop,1730.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 540 @ 1.86GHz,2009-03-01,PGA478,Laptop,1860.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 550 @ 2.00GHz,2009-03-01,BGA479,Laptop,2000.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 560 @ 2.13GHz,2009-01-01,PGA478,Laptop,2130.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 570 @ 2.26GHz,2009-06-01,PGA478,Laptop,2260.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 6305 @ 1.80GHz,2021-01-01,FCBGA1449,Laptop,1800.0,0.0,1,2,1,64.0,1536.0,0.0
Intel Celeron 6305E @ 1.80GHz,2021-08-01,FCBGA1449,Mobile/Embedded,1800.0,0.0,1,2,1,64.0,1536.0,0.0
Intel Celeron 723 @ 1.20GHz,2009-11-01,BGA956,Laptop,1200.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 7305,2022-03-01,FCBGA1744,Laptop,1100.0,0.0,1,1,1,64.0,1536.0,0.0
Intel Celeron 743 @ 1.30GHz,2009-10-01,BGA956,Laptop,1300.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron 807 @ 1.50GHz,2014-12-01,BGA-1023,Laptop,1500.0,0.0,1,1,2,64.0,1024.0,0.0
Intel Celeron 807UE @ 1.00GHz,2013-01-01,BGA-1023,Laptop,1000.0,0.0,1,1,1,64.0,1024.0,0.0
Intel Celeron 827E @ 1.40GHz,2012-05-01,FCBGA1023,Laptop,1400.0,0.0,1,1,1,64.0,1024.0,0.0
Intel Celeron 847 @ 1.10GHz,2011-11-01,BGA1023,Laptop,1100.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 847E @ 1.10GHz,2012-08-01,FCBGA1023,Laptop,1100.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 857 @ 1.20GHz,2011-11-01,BGA1023,Laptop,1200.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 867 @ 1.30GHz,2012-04-01,BGA1023,Laptop,1300.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 877 @ 1.40GHz,2012-06-01,BGA1023,Laptop,1400.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 887 @ 1.50GHz,2012-10-01,BGA1023,Laptop,1500.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron 900 @ 2.20GHz,2009-08-01,PGA478,Laptop,2200.0,0.0,1,1,1,64.0,1024.0,0.0
Intel Celeron 925 @ 2.30GHz,2010-12-01,Unknown,Laptop,2300.0,0.0,1,1,1,64.0,1024.0,0.0
Intel Celeron @ 1.30GHz,2013-08-01,Unknown,Unknown,1300.0,0.0,1,1,2,8.0,256.0,0.0
Intel Celeron B710 @ 1.60GHz,2015-08-01,rPGA988B,Laptop,1600.0,0.0,1,1,1,64.0,1024.0,0.0
Intel Celeron B800 @ 1.50GHz,2011-09-01,PGA988B,Laptop,1500.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron B810 @ 1.60GHz,2011-10-01,PGA988B,Laptop,1600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron B815 @ 1.60GHz,2012-01-01,PGA988B,Laptop,1600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron B820 @ 1.70GHz,2012-07-01,PGA988B,Laptop,1700.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron B830 @ 1.80GHz,2012-01-01,rPGA988B,Laptop,1800.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron B840 @ 1.90GHz,2011-12-01,PGA988B,Laptop,1900.0,0.0,1,2,1,0.0,0.0,0.0
Intel Celeron D 352 @ 3.20GHz,2009-02-01,PLGA775,Desktop,3200.0,0.0,1,1,1,16.0,512.0,0.0
Intel Celeron D 356 @ 3.33GHz,2009-03-01,PLGA775,Desktop,3330.0,0.0,1,1,1,16.0,512.0,0.0
Intel Celeron D 420 @ 1.60GHz,2011-04-01,LGA775,Desktop,1600.0,0.0,1,1,1,16.0,512.0,0.0
Intel Celeron E1400 @ 2.00GHz,2009-02-01,LGA775,Desktop,2000.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron E1500 @ 2.20GHz,2009-05-01,LGA775,Desktop,2200.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron E1600 @ 2.40GHz,2009-10-01,LGA775,Desktop,2400.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron E3200 @ 2.40GHz,2009-08-01,LGA775,Desktop,2400.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron E3300 @ 2.50GHz,2009-09-01,LGA775,Desktop,2500.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron E3400 @ 2.60GHz,2010-03-01,LGA775,Desktop,2600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron E3500 @ 2.70GHz,2011-03-01,LGA775,Desktop,2700.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1101 @ 2.27GHz,2011-04-01,FCLGA1156,Desktop,2270.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1610 @ 2.60GHz,2012-12-01,FCLGA1155,Desktop,2600.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1610T @ 2.30GHz,2013-11-01,LGA1155,Desktop,2300.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1620 @ 2.70GHz,2013-02-01,FCLGA1155,Desktop,2700.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1620T @ 2.40GHz,2014-03-01,LGA1155,Desktop,2400.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1630 @ 2.80GHz,2013-10-01,FCLGA1155,Desktop,2800.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1820 @ 2.70GHz,2014-01-01,FCLGA1150,Desktop,2700.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1820T @ 2.40GHz,2014-02-01,LGA1150,Desktop,2400.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1820TE @ 2.20GHz,2014-10-01,LGA1150,Desktop,2200.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1830 @ 2.80GHz,2014-02-01,LGA1150,Desktop,2800.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron G1840 @ 2.80GHz,2014-06-01,FCLGA1150,Desktop,2800.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G1840T @ 2.50GHz,2015-04-01,LGA1150,Desktop,2500.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G1850 @ 2.90GHz,2014-05-01,FCLGA1150,Desktop,2900.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3900 @ 2.80GHz,2016-02-01,FCLGA1151,Desktop,2800.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3900E @ 2.40GHz,2017-04-01,FCBGA1440,Laptop,2400.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3900T @ 2.60GHz,2016-04-01,Unknown,Desktop,2600.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3900TE @ 2.30GHz,2018-07-01,FCLGA1151,Laptop,2300.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3920 @ 2.90GHz,2016-06-01,FCLGA1151,Desktop,2900.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3930 @ 2.90GHz,2017-02-01,FCLGA1151,Desktop,2900.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3930T @ 2.70GHz,2018-11-01,FCLGA1151,Desktop,2700.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3930TE @ 2.70GHz,2019-08-01,FCLGA1151,Desktop,2700.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G3950 @ 3.00GHz,2017-03-01,FCLGA1151,Desktop,3000.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G440 @ 1.60GHz,2012-02-01,LGA1155,Desktop,1600.0,0.0,1,1,1,64.0,512.0,0.0
Intel Celeron G460 @ 1.80GHz,2012-02-01,LGA1155,Desktop,1800.0,0.0,1,1,2,64.0,512.0,0.0
Intel Celeron G465 @ 1.90GHz,2012-01-01,LGA1155,Desktop,1900.0,0.0,1,1,2,64.0,512.0,0.0
Intel Celeron G470 @ 2.00GHz,2014-03-01,LGA1155,Desktop,2000.0,0.0,1,1,2,64.0,512.0,0.0
Intel Celeron G4900 @ 3.10GHz,2018-06-01,FCLGA1151-2,Desktop,3100.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G4900T @ 2.90GHz,2018-03-01,FCLGA1151-2,Desktop,2900.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G4920 @ 3.20GHz,2018-08-01,FCLGA1151-2,Desktop,3200.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G4930 @ 3.20GHz,2019-09-01,FCLGA1151-2,Desktop,3200.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G4930T @ 3.00GHz,2020-07-01,FCLGA1151,Desktop,3000.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G4950 @ 3.30GHz,2021-03-01,FCLGA1151,Desktop,3300.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G530 @ 2.40GHz,2011-09-01,LGA1155,Desktop,2400.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G530T @ 2.00GHz,2011-01-01,LGA1155,Desktop,2000.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G540 @ 2.50GHz,2011-10-01,LGA1155,Desktop,2500.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G540T @ 2.10GHz,2012-07-01,LGA1155,Desktop,2100.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G550 @ 2.60GHz,2012-07-01,LGA1155,Desktop,2600.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G550T @ 2.20GHz,2014-08-01,LGA1155,Desktop,2200.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G555 @ 2.70GHz,2012-01-01,LGA1155,Desktop,2700.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G5900 @ 3.40GHz,2020-06-01,FCLGA1200,Desktop,3400.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G5900T @ 3.20GHz,2021-10-01,FCLGA1200,Desktop,3200.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G5905 @ 3.50GHz,2020-09-01,FCLGA1200,Desktop,3500.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G5905T @ 3.30GHz,2021-05-01,FCLGA1200,Desktop,3300.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G5920 @ 3.50GHz,2020-12-01,FCLGA1200,Desktop,3500.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G5925 @ 3.60GHz,2021-06-01,FCLGA1200,Desktop,3600.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G6900,2022-01-01,"LGA1700,BGA1700",Desktop,3400.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron G6900T,2022-07-01,FCLGA1700,Desktop,2800.0,0.0,1,2,1,64.0,512.0,0.0
Intel Celeron J1750 @ 2.41GHz,2014-04-01,FCBGA1170,Desktop,2410.0,0.0,1,2,1,64.0,1024.0,0.0
Intel Celeron J1800 @ 2.41GHz,2014-02-01,FCBGA1170,Desktop,2410.0,2580.0,1,2,1,64.0,1024.0,0.0
Intel Celeron J1850 @ 1.99GHz,2013-10-01,FCBGA1170,Desktop,1990.0,0.0,1,4,1,64.0,2048.0,0.0
Intel Celeron J1900 @ 1.99GHz,2014-01-01,FCBGA1170,Desktop,1990.0,2410.0,1,4,1,64.0,2048.0,0.0
Intel Celeron J3060 @ 1.60GHz,2016-08-01,BGA1170,Desktop,1600.0,2480.0,1,2,1,64.0,1024.0,0.0
Intel Celeron J3160 @ 1.60GHz,2016-05-01,BGA1170,Desktop,1600.0,2240.0,1,4,1,64.0,2048.0,0.0
Intel Celeron J3355 @ 2.00GHz,2017-02-01,FCBGA1296,"Desktop, Laptop",2000.0,2500.0,1,2,1,64.0,2048.0,0.0
Intel Celeron J3455 @ 1.50GHz,2016-10-01,FCBGA1296,Desktop,1500.0,2300.0,1,4,1,64.0,2048.0,0.0
Intel Celeron J3455E @ 1.50GHz,2020-08-01,FCBGA1296,Desktop,1500.0,2300.0,1,4,1,64.0,2048.0,0.0
Intel Celeron J4005 @ 2.00GHz,2018-02-01,FCBGA1090,Desktop,2000.0,2700.0,1,2,1,64.0,2048.0,0.0
Intel Celeron J4025 @ 2.00GHz,2020-02-01,FCBGA1090,Desktop,2000.0,2900.0,1,2,1,64.0,2048.0,0.0
Intel Celeron J4105 @ 1.50GHz,2018-01-01,FCBGA1090,Desktop,1500.0,2500.0,1,4,1,64.0,4096.0,0.0
Intel Celeron J4115 @ 1.80GHz,2020-03-01,Unknown,Desktop,1800.0,2500.0,1,4,1,64.0,4096.0,0.0
Intel Celeron J4125 @ 2.00GHz,2020-02-01,FCBGA1090,Desktop,2000.0,2700.0,1,4,1,64.0,4096.0,0.0
Intel Celeron J6412 @ 2.00GHz,2021-08-01,FCBGA1493,Mobile/Embedded,2000.0,2600.0,1,4,1,64.0,2048.0,0.0
Intel Celeron J6413 @ 1.80GHz,2021-02-01,FCBGA1296,Mobile/Embedded,1800.0,3000.0,1,4,1,64.0,2048.0,0.0
Intel Celeron M 1.00GHz,2009-02-01,Unknown,Laptop,1000.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron M 1.30GHz,2009-03-01,Unknown,Laptop,1300.0,0.0,1,1,1,32.0,512.0,0.0
Intel Celeron M 1.50GHz,2009-03-01,"PPGA478, H-PBGA4",Laptop,1500.0,0.0,1,1,1,32.0,512.0,0.0
